Telemetry_ID,Date_ID,Client_ID,Asset_ID,Power_Consumed_kWh,Avg_CPU_Utilization_Pct,Thermal_Reading_C,System_Alerts
8026,20260303,173,5089,842.25,,21.4,2.0
8027,20260619,277,5040,1003.05,75.8,27.9,2.0
8028,20260601,292,5031,652.16,84.6,33.2,
8029,20251030,123,5097,564.0,55.5,31.9,3.0
8030,20250921,271,5052,375.67,23.1,26.3,1.0
8031,20250911,224,5039,1422.19,55.0,29.1,1.0
8032,20250911,134,5027,170.79,71.2,28.5,0.0
8033,20260508,145,5070,620.79,63.1,24.0,0.0
8034,20260719,152,5082,1183.34,15.1,19.5,0.0
8035,20260509,141,5013,,19.0,28.4,3.0
8036,20250921,256,5025,1057.23,82.4,31.1,0.0
8037,20251222,226,5004,178.16,59.3,30.7,2.0
8038,20260618,126,5003,405.02,82.4,34.0,
8039,20260725,207,5004,770.8,36.4,24.1,0.0
8040,20260309,227,5038,351.92,12.7,32.4,0.0
8041,20250810,178,5016,,77.9,26.6,0.0
8042,20250901,161,5027,135.45,21.4,25.7,3.0
8043,20260222,154,5024,1052.14,39.5,34.4,0.0
8044,20260616,243,5100,1173.77,41.5,33.2,1.0
8045,20260803,113,5088,1171.24,29.5,29.0,
8046,20251204,105,5010,1417.33,39.6,22.5,0.0
8047,20251221,192,5009,447.11,14.8,29.1,2.0
8048,20260415,167,5033,939.64,,29.0,0.0
8049,20260528,192,5058,1231.05,66.9,31.9,2.0
8050,20260216,274,5016,1440.44,89.3,19.7,0.0
8051,20260318,141,5055,1360.56,38.3,25.4,2.0
8052,20251030,145,5046,77.69,64.8,29.3,0.0
8053,20260101,229,5085,1349.54,53.2,18.5,0.0
8054,20260223,109,5052,610.57,,23.5,2.0
8055,20260125,117,5002,,,33.5,0.0
8056,20251001,187,5090,351.61,78.5,26.3,2.0
8057,20260721,211,5077,241.13,36.9,21.5,0.0
8058,20260612,130,5039,227.6,84.2,29.9,1.0
8059,20260208,259,5044,463.94,70.9,20.5,2.0
8060,20260123,159,5050,1186.44,53.2,25.0,0.0
8061,20260318,131,5048,908.62,59.8,22.6,0.0
8062,20251002,244,5027,481.88,85.0,27.9,
8063,20260410,158,5039,1171.23,63.6,29.4,0.0
8064,20260530,225,5055,625.45,48.3,19.0,0.0
8065,20260424,167,5080,518.81,28.0,31.4,0.0
8066,20260317,188,5076,453.06,32.0,29.5,0.0
8067,20251201,191,5062,259.02,,32.0,0.0
8068,20260807,297,5082,888.32,,28.4,
8069,20250924,112,5079,1255.45,21.2,19.1,0.0
8070,20260809,298,5076,288.45,25.4,26.0,0.0
8071,20260425,243,5006,1271.55,,23.6,0.0
8072,20260201,169,5087,479.98,50.2,29.2,0.0
8073,20260609,139,5063,1138.45,51.5,29.1,0.0
8074,20260207,277,5005,347.42,31.5,21.2,2.0
8075,20260424,232,5064,1233.12,76.2,28.1,0.0
8076,20251225,255,5041,916.88,33.2,33.6,2.0
8077,20260804,272,5045,717.01,43.2,28.5,0.0
8078,20251209,127,5004,1134.67,77.5,30.4,
8079,20260609,281,5033,898.37,30.8,19.6,1.0
8080,20251026,113,5090,1219.46,36.0,23.6,
8081,20260505,213,5061,964.38,34.0,22.5,3.0
8082,20260602,218,5050,485.83,14.5,27.2,0.0
8083,20260423,294,5097,362.09,47.0,31.8,0.0
8084,20250829,129,5069,1239.96,42.9,27.6,0.0
8085,20260622,128,5099,430.28,55.2,28.5,0.0
8086,20251014,257,5013,1277.4,53.4,20.1,1.0
8087,20260204,257,5055,165.89,21.5,28.6,2.0
8088,20251231,127,5089,1018.27,35.3,26.7,
8089,20260805,244,5076,313.21,46.9,23.7,0.0
8090,20260408,111,5080,649.74,91.6,26.8,3.0
8091,20260616,230,5045,1371.01,67.1,27.1,0.0
8092,20260807,127,5088,1091.98,41.0,26.2,0.0
8093,20260226,143,5063,872.38,41.0,28.0,0.0
8094,20251211,262,5004,178.23,27.7,18.7,0.0
8095,20260415,131,5049,644.5,49.3,18.7,
8096,20260807,153,5005,1484.88,29.4,32.8,0.0
8097,20260514,193,5063,87.08,85.3,25.2,0.0
8098,20251231,141,5098,1038.8,94.8,27.4,0.0
8099,20260219,287,5012,848.52,39.9,31.3,2.0
8100,20251121,175,5061,366.75,65.4,34.5,2.0
8101,20260421,282,5033,369.98,,23.9,0.0
8102,20251020,214,5070,210.86,78.4,27.2,0.0
8103,20260619,296,5012,202.07,11.8,18.4,0.0
8104,20260101,230,5011,614.96,18.6,33.0,2.0
8105,20250926,228,5032,296.22,20.3,29.2,
8106,20260512,288,5093,1188.64,85.3,34.8,1.0
8107,20260310,126,5092,878.27,31.6,32.1,2.0
8108,20260531,140,5081,214.7,49.8,27.5,
8109,20260617,266,5013,1175.3,83.1,29.3,
8110,20260426,194,5059,408.0,31.5,24.0,2.0
8111,20260124,186,5049,922.37,93.1,31.6,
8112,20251008,136,5096,1110.5,,19.4,3.0
8113,20250929,132,5044,99.14,61.3,33.4,0.0
8114,20260421,152,5031,1143.81,13.7,22.8,
8115,20251124,213,5078,332.3,74.2,21.6,2.0
8116,20251002,207,5061,385.85,,31.0,0.0
8117,20251028,297,5005,1459.49,80.9,29.3,3.0
8118,20260510,297,5042,362.39,62.2,23.5,2.0
8119,20260506,102,5040,1380.58,93.8,23.5,0.0
8120,20250813,163,5071,657.93,28.9,20.5,0.0
8121,20260502,222,5100,748.95,81.6,33.4,
8122,20260308,188,5091,,73.2,20.2,3.0
8123,20260415,174,5058,1437.65,49.8,23.8,0.0
8124,20260806,230,5028,446.77,47.4,31.9,1.0
8125,20251003,144,5079,1202.12,22.2,29.9,3.0
8126,20260723,122,5053,458.1,90.9,24.4,
8127,20260113,169,5013,1247.01,40.6,28.8,0.0
8128,20260614,196,5002,840.97,89.7,26.5,1.0
8129,20260714,284,5088,1052.47,77.5,29.9,0.0
8130,20250914,294,5017,178.49,70.1,27.3,1.0
8131,20260801,207,5076,140.01,35.2,25.2,
8132,20251014,193,5087,153.18,20.6,28.2,1.0
8133,20250829,262,5100,679.53,,18.2,0.0
8134,20260803,271,5004,920.72,14.8,19.8,0.0
8135,20260404,163,5065,104.66,21.2,29.8,0.0
8136,20260315,139,5057,1491.26,15.0,27.6,0.0
8137,20260730,293,5009,1367.63,80.1,20.2,3.0
8138,20260327,293,5065,182.15,73.7,21.6,3.0
8139,20260104,236,5024,630.66,93.2,32.6,
8140,20250822,208,5060,1464.21,76.0,22.6,0.0
8141,20251106,159,5036,888.6,35.3,21.2,
8142,20260204,136,5090,1080.05,67.3,28.6,
8143,20260418,210,5073,1011.23,60.8,34.7,0.0
8144,20260725,206,5050,170.41,89.4,22.9,3.0
8145,20260405,205,5069,86.13,32.0,26.2,3.0
8146,20251225,218,5084,1280.21,32.7,18.6,1.0
8147,20260420,233,5093,1001.43,23.1,20.3,0.0
8148,20260528,275,5007,1387.92,57.3,33.5,
8149,20260408,193,5033,1345.77,40.4,20.0,3.0
8150,20260521,108,5075,106.05,68.3,29.8,0.0
8151,20260622,214,5016,817.97,30.6,24.7,0.0
8152,20260405,138,5090,1254.65,17.7,29.1,0.0
8153,20251118,298,5067,654.98,82.3,33.4,0.0
8154,20260406,103,5063,654.64,60.3,23.2,1.0
8155,20251222,284,5023,222.65,32.5,22.6,3.0
8156,20250922,233,5058,1378.17,45.2,25.2,3.0
8157,20250909,118,5038,1498.92,32.3,28.6,0.0
8158,20260205,122,5021,1134.59,88.7,24.1,1.0
8159,20260411,187,5006,154.91,36.0,34.4,
8160,20260212,181,5038,950.22,69.4,29.7,0.0
8161,20250818,203,5077,107.36,86.1,33.3,1.0
8162,20260307,298,5043,473.37,,32.2,
8163,20260307,143,5055,226.89,40.1,27.1,2.0
8164,20251118,212,5015,1276.17,48.8,26.2,
8165,20260509,116,5088,340.83,53.1,25.8,0.0
8166,20260527,201,5020,777.82,19.9,22.1,3.0
8167,20251015,295,5010,1126.94,48.1,33.3,0.0
8168,20260203,110,5026,527.23,26.4,18.9,
8169,20260402,270,5062,852.6,19.3,29.7,3.0
8170,20260115,265,5063,1337.82,70.3,21.6,2.0
8171,20260307,139,5032,,34.5,25.5,0.0
8172,20250915,248,5001,353.82,71.9,29.4,1.0
8173,20250902,115,5050,336.35,66.0,28.3,0.0
8174,20260708,262,5100,666.93,22.2,34.1,
8175,20260528,283,5096,1058.27,72.0,19.6,
8176,20251016,270,5084,869.94,55.0,31.3,
8177,20260603,234,5023,,21.3,19.0,
8178,20250817,176,5099,754.21,22.3,30.2,0.0
8179,20260301,208,5049,1411.86,68.0,32.1,0.0
8180,20260222,203,5006,907.93,,22.2,
8181,20260603,275,5039,347.84,23.7,28.9,0.0
8182,20260204,280,5024,838.14,61.0,23.2,0.0
8183,20260215,242,5029,135.2,,,0.0
8184,20260312,178,5044,519.69,,19.4,2.0
8185,20260428,285,5088,746.8,87.7,18.2,3.0
8186,20260526,291,5075,1290.06,50.4,22.5,0.0
8187,20250924,181,5064,1331.45,18.7,31.2,0.0
8188,20260512,189,5030,1196.54,,18.8,0.0
8189,20260729,103,5092,218.21,79.3,20.6,0.0
8190,20260704,172,5057,1321.51,70.4,21.3,1.0
8191,20251015,236,5090,1184.9,75.1,23.4,
8192,20260317,257,5015,191.75,33.5,32.8,0.0
8193,20251014,138,5013,1038.68,13.4,26.1,
8194,20260301,280,5022,1393.02,71.9,23.9,0.0
8195,20260529,204,5018,1234.52,,22.2,
8196,20250924,215,5017,1494.72,66.4,34.7,
8197,20250926,265,5095,490.01,18.4,32.0,
8198,20251024,153,5078,722.7,23.9,34.9,0.0
8199,20251008,240,5073,1307.78,42.1,31.2,0.0
8200,20260303,260,5004,284.28,52.9,30.8,3.0
8201,20260617,259,5057,1402.64,91.3,33.8,0.0
8202,20250822,267,5064,855.69,,32.4,0.0
8203,20260803,214,5047,1000.05,39.8,24.4,1.0
8204,20260211,279,5090,469.53,89.7,34.3,0.0
8205,20251221,189,5056,222.89,70.1,24.1,0.0
8206,20260225,267,5003,1268.55,78.4,24.1,3.0
8207,20260111,204,5091,716.1,55.2,20.4,0.0
8208,20260721,299,5068,966.4,61.3,26.7,0.0
8209,20250810,151,5089,509.81,13.2,27.5,0.0
8210,20251128,178,5048,1367.53,75.9,34.0,0.0
8211,20260722,122,5082,1404.14,34.8,32.9,0.0
8212,20260216,110,5070,158.87,64.1,24.1,0.0
8213,20260523,238,5014,1397.68,60.0,30.3,0.0
8214,20260408,186,5054,359.03,,25.2,2.0
8215,20260119,200,5061,682.4,90.4,24.5,0.0
8216,20260309,286,5005,1281.24,54.7,,0.0
8217,20260421,285,5036,584.33,,26.5,0.0
8218,20260217,290,5056,601.82,,26.9,0.0
8219,20260805,133,5072,1297.27,,,
8220,20251216,234,5090,321.91,86.5,23.3,0.0
8221,20260222,239,5055,154.03,51.7,34.5,
8222,20251025,173,5009,853.46,77.5,26.0,0.0
8223,20250915,155,5009,1447.78,25.5,21.8,3.0
8224,20260606,124,5012,104.39,63.1,18.9,0.0
8225,20251104,231,5034,973.87,37.1,21.0,0.0
8226,20251017,242,5086,487.41,32.5,24.0,0.0
8227,20251127,180,5046,1457.41,87.4,24.9,1.0
8228,20260610,234,5061,1003.55,,22.5,
8229,20260726,188,5052,,64.3,32.4,0.0
8230,20260318,294,5065,1184.56,84.8,22.1,
8231,20251028,263,5032,1498.2,26.4,25.6,0.0
8232,20251219,141,5018,295.51,,26.7,3.0
8233,20250926,106,5016,980.05,70.8,,0.0
8234,20260325,108,5004,222.51,54.2,22.5,
8235,20250906,239,5021,461.74,28.4,28.7,0.0
8236,20251111,252,5012,119.43,45.5,26.6,0.0
8237,20251227,167,5074,1079.48,73.4,22.9,
8238,20260706,162,5024,169.48,25.9,18.1,0.0
8239,20260103,299,5086,536.5,80.1,31.9,
8240,20250909,178,5026,530.67,,29.7,0.0
8241,20251111,286,5058,645.9,13.5,23.3,1.0
8242,20260112,209,5085,1012.02,21.7,18.6,0.0
8243,20260421,230,5070,1450.43,10.1,29.3,1.0
8244,20260222,129,5048,319.04,47.5,24.6,0.0
8245,20250904,288,5072,146.32,,31.0,1.0
8246,20260505,116,5034,844.41,31.9,26.2,
8247,20260809,196,5062,,86.0,25.3,
8248,20260422,167,5009,538.85,63.3,33.5,3.0
8249,20251019,261,5085,1497.59,91.1,29.0,3.0
8250,20251224,230,5024,304.48,69.2,32.5,2.0
8251,20260407,191,5075,1001.18,,26.9,
8252,20260606,132,5053,1122.41,84.6,28.0,0.0
8253,20260319,113,5015,1345.46,66.7,29.0,
8254,20260110,294,5072,52.92,42.5,21.4,0.0
8255,20251005,267,5006,967.85,77.2,29.0,2.0
8256,20260808,132,5030,460.34,80.7,32.5,0.0
8257,20260115,215,5026,1094.96,28.4,24.2,0.0
8258,20250819,177,5019,144.26,52.2,28.5,
8259,20260318,247,5039,1076.0,40.7,23.5,0.0
8260,20250907,289,5018,896.44,40.3,22.7,0.0
8261,20250924,102,5096,915.96,31.1,21.0,0.0
8262,20250919,217,5090,939.69,92.4,26.9,0.0
8263,20260226,187,5051,804.86,40.3,19.8,1.0
8264,20250903,161,5002,1376.61,10.4,21.2,3.0
8265,20260401,291,5048,570.39,58.3,33.0,
8266,20251220,249,5008,616.12,26.5,29.0,
8267,20251210,245,5066,459.37,57.3,22.9,0.0
8268,20251118,283,5002,876.81,28.9,28.5,2.0
8269,20260624,261,5015,1426.98,66.5,28.4,
8270,20251031,271,5068,370.31,58.3,32.4,
8271,20250813,237,5086,134.61,40.7,33.1,2.0
8272,20251226,253,5035,585.4,50.5,30.2,1.0
8273,20260730,160,5075,906.73,27.8,19.4,0.0
8274,20251226,190,5068,961.57,29.8,18.1,0.0
8275,20250917,177,5002,1109.18,48.2,,0.0
8276,20260714,173,5039,677.39,80.5,29.8,0.0
8277,20251013,271,5018,554.41,29.4,25.5,3.0
8278,20260503,284,5041,1011.94,93.5,31.3,
8279,20251130,247,5032,632.74,62.0,23.0,2.0
8280,20260606,273,5062,580.15,94.1,31.9,0.0
8281,20260205,136,5028,1178.53,85.6,24.4,0.0
8282,20260219,283,5025,479.55,33.4,32.1,3.0
8283,20260423,197,5085,261.18,17.3,27.3,3.0
8284,20260622,234,5061,1486.26,36.5,34.5,
8285,20260227,289,5062,699.97,,32.7,0.0
8286,20260320,164,5062,1100.4,86.0,26.8,0.0
8287,20260704,127,5028,710.74,75.2,28.3,0.0
8288,20251011,184,5013,615.09,68.2,25.5,0.0
8289,20260722,233,5023,243.24,48.6,34.9,0.0
8290,20251230,250,5050,997.44,,21.8,0.0
8291,20251214,150,5071,,41.7,25.1,
8292,20260508,300,5082,87.54,64.3,31.1,0.0
8293,20260730,193,5081,605.03,86.1,26.0,2.0
8294,20260220,217,5070,61.59,12.3,35.0,0.0
8295,20260315,126,5010,82.71,22.7,21.5,0.0
8296,20260616,138,5019,112.11,56.2,28.8,
8297,20260131,283,5086,476.39,11.6,31.2,2.0
8298,20250925,209,5017,1498.46,61.6,24.6,0.0
8299,20250813,206,5066,1385.42,50.1,34.1,0.0
8300,20260213,121,5019,211.29,24.7,27.1,0.0
8301,20251005,124,5098,372.6,57.7,21.6,0.0
8302,20250925,116,5009,1480.9,63.4,26.6,
8303,20251226,209,5062,598.21,17.3,19.4,
8304,20260506,134,5066,990.01,23.3,28.7,2.0
8305,20250829,222,5010,1443.48,74.0,19.5,0.0
8306,20260502,155,5073,1298.66,54.4,33.7,0.0
8307,20260801,215,5022,427.98,81.8,29.3,0.0
8308,20260425,120,5032,,,31.7,0.0
8309,20251109,195,5081,792.33,39.5,,2.0
8310,20260320,274,5097,1178.14,30.9,34.4,0.0
8311,20260425,235,5053,198.78,94.7,23.4,3.0
8312,20251016,204,5081,57.46,69.5,29.5,0.0
8313,20260805,251,5047,1454.2,58.5,27.2,1.0
8314,20260529,244,5029,,75.7,21.2,2.0
8315,20260209,233,5034,647.18,21.2,31.4,0.0
8316,20251118,300,5053,835.17,27.8,25.0,
8317,20260113,202,5008,135.54,79.1,23.4,
8318,20260720,168,5097,444.32,,30.3,
8319,20260628,250,5056,1459.39,87.1,33.4,2.0
8320,20260603,228,5006,1151.56,,25.6,1.0
8321,20251129,263,5042,754.5,53.9,27.6,0.0
8322,20260619,209,5100,827.63,49.5,18.6,3.0
8323,20260722,213,5051,61.18,39.8,31.4,
8324,20260105,277,5004,641.08,49.1,32.6,1.0
8325,20251202,226,5025,328.65,47.9,21.3,
8326,20250911,288,5086,,62.8,19.1,
8327,20250908,207,5093,226.49,26.8,34.9,0.0
8328,20260504,142,5048,1311.76,26.7,18.3,1.0
8329,20260721,137,5051,1006.42,79.6,23.4,3.0
8330,20251009,230,5058,253.01,56.8,32.4,0.0
8331,20250831,133,5078,257.1,,23.1,0.0
8332,20260509,225,5029,264.72,77.5,20.4,0.0
8333,20260228,283,5096,303.73,83.4,28.7,
8334,20260206,218,5017,274.78,85.3,31.6,0.0
8335,20260626,134,5062,69.1,34.1,30.8,
8336,20260728,281,5079,452.69,15.7,23.1,0.0
8337,20260112,232,5066,523.78,38.6,23.7,
8338,20260212,236,5053,275.54,24.4,24.2,0.0
8339,20260504,131,5083,329.28,77.6,31.0,0.0
8340,20260201,278,5097,1499.89,33.8,34.0,0.0
8341,20260214,155,5082,907.03,90.5,25.2,0.0
8342,20260810,217,5021,480.88,89.3,23.5,
8343,20260701,222,5031,51.87,14.0,27.6,1.0
8344,20260422,109,5077,183.79,53.6,32.3,0.0
8345,20260105,292,5067,1103.12,56.4,28.9,0.0
8346,20260323,141,5037,853.65,52.0,25.1,2.0
8347,20260709,244,5064,705.94,39.7,19.5,
8348,20260510,195,5099,1213.67,69.6,18.6,
8349,20260428,131,5010,380.85,51.2,26.8,0.0
8350,20260424,255,5056,1340.36,39.0,25.7,0.0
8351,20260511,205,5077,197.58,56.0,21.6,0.0
8352,20251107,129,5004,217.42,90.7,31.3,0.0
8353,20260507,131,5054,407.1,10.4,29.8,0.0
8354,20260724,195,5009,1017.17,38.8,22.1,0.0
8355,20260607,247,5072,1247.76,74.0,27.9,2.0
8356,20260628,175,5011,1421.25,35.8,23.2,3.0
8357,20260219,111,5091,505.91,13.7,20.9,2.0
8358,20260320,234,5100,512.09,62.6,22.0,2.0
8359,20260320,140,5019,1180.66,87.2,30.6,0.0
8360,20260729,131,5099,692.34,25.0,22.4,0.0
8361,20260413,196,5083,261.15,31.1,27.9,0.0
8362,20260628,179,5006,1160.91,45.0,20.9,0.0
8363,20260217,196,5048,819.39,34.8,21.0,
8364,20251031,178,5036,240.32,43.4,24.3,0.0
8365,20250906,176,5051,1247.18,,26.8,
8366,20260613,225,5036,1197.74,52.6,34.4,0.0
8367,20260214,108,5060,683.19,91.2,21.1,
8368,20260724,137,5084,220.61,18.9,23.9,0.0
8369,20260111,137,5044,1065.3,87.5,32.2,0.0
8370,20251226,251,5039,1014.11,34.5,19.3,0.0
8371,20251224,208,5069,1436.93,68.6,19.7,0.0
8372,20250920,113,5078,856.96,13.3,24.5,0.0
8373,20260710,179,5042,109.36,77.4,21.0,0.0
8374,20251109,173,5040,,88.1,29.9,0.0
8375,20260223,156,5061,810.08,65.4,22.6,0.0
8376,20260517,147,5066,92.36,33.0,21.5,
8377,20250922,290,5063,1393.62,66.3,19.7,0.0
8378,20251127,226,5050,74.93,87.6,31.3,2.0
8379,20251125,101,5097,155.54,68.0,28.1,
8380,20251026,132,5089,1347.68,68.5,26.7,0.0
8381,20260507,241,5076,198.37,87.1,25.0,2.0
8382,20260306,190,5089,467.16,22.4,20.3,0.0
8383,20251028,118,5072,1306.75,51.4,29.9,1.0
8384,20251129,112,5088,1417.67,42.8,20.6,
8385,20260717,207,5078,401.75,66.3,19.7,0.0
8386,20260402,224,5077,161.94,89.0,,0.0
8387,20260608,247,5085,532.73,61.4,33.3,3.0
8388,20250822,180,5074,1150.63,27.1,18.6,
8389,20260126,245,5018,1190.63,58.8,26.9,2.0
8390,20260324,216,5061,790.28,34.4,19.3,0.0
8391,20260204,187,5044,1364.27,46.2,34.4,0.0
8392,20251218,197,5012,1398.26,84.7,18.0,
8393,20260323,222,5089,,90.5,28.7,
8394,20251208,285,5063,730.82,73.9,26.2,2.0
8395,20251217,256,5044,644.49,42.1,22.0,
8396,20250811,134,5069,708.49,31.8,23.0,0.0
8397,20260701,296,5067,1112.51,12.8,21.5,
8398,20251017,136,5079,,57.3,22.8,0.0
8399,20251217,230,5081,848.37,67.7,25.1,0.0
8400,20250916,263,5009,304.16,67.1,21.1,0.0
8401,20260206,218,5033,980.26,69.1,35.0,0.0
8402,20250910,295,5081,1027.5,57.9,33.1,0.0
8403,20260214,216,5035,1393.19,72.5,24.4,2.0
8404,20251005,271,5035,,83.5,34.3,0.0
8405,20250924,215,5037,609.01,69.2,22.2,0.0
8406,20260204,139,5077,1146.21,81.1,24.2,3.0
8407,20251005,287,5066,771.7,40.6,22.7,0.0
8408,20260407,184,5030,1373.45,36.7,30.1,0.0
8409,20251031,123,5041,981.59,33.0,28.9,2.0
8410,20260101,260,5042,1453.7,,28.1,0.0
8411,20251127,271,5031,1026.85,73.9,27.3,0.0
8412,20260113,260,5073,379.65,14.6,34.0,0.0
8413,20251015,205,5025,859.55,64.9,18.6,0.0
8414,20260603,200,5045,1171.01,89.7,20.9,0.0
8415,20250918,160,5040,1018.07,48.9,20.6,
8416,20260117,202,5025,191.15,22.9,24.1,1.0
8417,20260613,187,5043,1244.67,46.4,30.3,2.0
8418,20251008,239,5067,949.82,90.7,19.5,3.0
8419,20251217,112,5087,1362.11,52.8,29.5,0.0
8420,20260115,272,5053,694.72,63.1,34.3,1.0
8421,20251219,214,5036,1400.19,65.5,21.9,0.0
8422,20260624,289,5034,1360.6,48.3,24.0,0.0
8423,20251021,172,5077,1241.93,61.9,32.8,2.0
8424,20251018,266,5055,633.62,36.9,26.1,0.0
8425,20250824,123,5086,884.78,48.6,29.0,0.0
8426,20260101,143,5085,512.46,14.5,29.4,0.0
8427,20260509,282,5025,531.3,,33.7,2.0
8428,20260705,107,5099,518.59,33.7,24.2,3.0
8429,20251007,247,5079,549.5,28.1,22.5,0.0
8430,20251021,262,5018,764.83,81.7,30.7,0.0
8431,20260201,298,5099,589.52,,29.2,
8432,20260410,282,5089,879.64,,27.1,
8433,20251115,180,5038,1061.92,67.4,20.9,0.0
8434,20260111,244,5025,80.24,60.8,18.9,
8435,20260227,266,5088,1151.36,94.9,33.0,0.0
8436,20260529,132,5088,320.53,88.7,20.4,0.0
8437,20260428,265,5047,1347.45,32.0,30.3,3.0
8438,20251206,244,5092,50.96,31.0,22.2,0.0
8439,20260516,122,5070,657.7,89.6,22.9,2.0
8440,20260628,150,5071,1448.89,56.5,26.0,0.0
8441,20260209,259,5042,871.34,33.0,32.9,0.0
8442,20260714,239,5027,,10.2,22.4,0.0
8443,20260614,248,5060,482.15,13.3,33.2,0.0
8444,20251230,294,5075,1346.1,63.4,33.8,0.0
8445,20250919,114,5067,803.74,27.1,33.9,1.0
8446,20250918,246,5023,1211.45,39.3,31.6,3.0
8447,20250817,234,5016,672.27,78.2,33.2,1.0
8448,20251005,149,5093,597.03,81.2,18.8,
8449,20260209,293,5093,1105.44,41.7,24.9,3.0
8450,20260517,222,5038,613.34,76.8,19.3,
8451,20251104,229,5082,659.55,25.2,20.0,1.0
8452,20260415,105,5032,398.86,46.7,21.8,0.0
8453,20251213,131,5027,705.9,,18.3,3.0
8454,20260802,269,5077,446.38,60.1,22.5,0.0
8455,20260506,237,5082,693.88,74.3,29.2,3.0
8456,20260115,147,5044,112.69,,33.5,0.0
8457,20251123,105,5024,628.66,75.7,20.3,0.0
8458,20260203,171,5083,258.66,89.9,24.2,0.0
8459,20260515,153,5064,650.84,28.7,28.8,2.0
8460,20251108,163,5048,1393.34,92.4,21.3,0.0
8461,20251004,281,5032,656.47,71.6,18.9,2.0
8462,20260213,249,5051,862.2,49.9,26.4,3.0
8463,20251109,214,5062,483.32,27.7,30.8,0.0
8464,20260517,122,5092,1353.43,39.1,25.1,0.0
8465,20260622,237,5035,134.95,52.2,31.5,1.0
8466,20260808,256,5073,568.69,22.0,34.7,1.0
8467,20251108,183,5059,970.78,43.1,29.3,0.0
8468,20260606,203,5069,792.44,51.1,21.7,0.0
8469,20251021,251,5044,331.95,25.7,24.2,0.0
8470,20260425,112,5019,1098.18,16.2,24.1,3.0
8471,20260602,226,5033,943.15,82.5,22.1,1.0
8472,20260423,106,5078,283.06,10.4,24.3,0.0
8473,20260209,188,5010,938.66,57.0,27.4,1.0
8474,20251015,212,5033,626.77,39.0,26.9,0.0
8475,20260808,147,5016,440.56,66.1,20.6,3.0
8476,20260314,207,5049,716.76,83.3,22.4,1.0
8477,20260330,107,5071,1264.18,39.7,21.6,0.0
8478,20251101,236,5051,1296.54,59.9,27.6,0.0
8479,20250927,182,5001,311.51,41.2,25.5,0.0
8480,20250824,198,5009,1213.93,22.1,27.0,
8481,20260807,166,5025,1226.81,35.9,24.6,0.0
8482,20260716,124,5033,820.68,38.9,27.5,0.0
8483,20260113,130,5064,1029.2,43.0,18.7,0.0
8484,20260323,126,5059,398.56,11.7,23.9,0.0
8485,20250912,239,5071,254.22,59.3,24.1,
8486,20250828,144,5075,413.27,76.7,30.1,2.0
8487,20260106,174,5036,358.26,82.6,21.5,0.0
8488,20251130,137,5066,,84.4,32.7,3.0
8489,20260329,147,5073,1161.85,38.4,21.4,0.0
8490,20251102,166,5054,447.16,51.7,26.9,1.0
8491,20251211,297,5026,708.84,55.7,25.8,0.0
8492,20260201,123,5035,,44.6,34.6,1.0
8493,20260212,140,5007,210.39,61.5,34.5,0.0
8494,20260402,179,5055,529.94,69.3,24.9,
8495,20251129,205,5081,407.57,27.5,24.6,0.0
8496,20251116,274,5063,1316.0,,27.8,0.0
8497,20251120,144,5077,920.51,87.4,22.9,0.0
8498,20251216,116,5014,525.06,16.2,23.2,3.0
8499,20260110,258,5061,540.15,87.4,25.8,0.0
8500,20251205,184,5056,714.88,30.9,33.5,1.0
8501,20250827,147,5050,1276.47,64.1,18.4,
8502,20250824,107,5041,898.19,38.8,25.7,3.0
8503,20250829,283,5016,91.75,26.1,23.3,0.0
8504,20260509,115,5018,302.47,60.0,23.7,1.0
8505,20251026,177,5024,773.53,37.5,29.5,0.0
8506,20260129,200,5016,1223.04,72.2,24.7,1.0
8507,20260708,126,5047,71.67,55.6,31.3,0.0
8508,20250915,182,5098,452.45,62.4,26.8,2.0
8509,20251016,137,5007,584.94,67.8,31.0,0.0
8510,20260723,206,5006,,94.8,28.8,0.0
8511,20251221,183,5009,1495.29,,30.7,0.0
8512,20251129,167,5036,358.7,71.2,29.0,3.0
8513,20250914,197,5014,1002.88,47.5,23.5,
8514,20250815,131,5071,949.84,92.0,33.9,3.0
8515,20260227,114,5069,540.01,72.6,32.7,0.0
8516,20260621,152,5035,919.69,78.1,26.4,
8517,20251209,162,5017,570.31,46.2,31.4,
8518,20260508,293,5013,1399.83,12.1,30.1,0.0
8519,20251220,253,5096,1280.07,33.2,20.3,0.0
8520,20260522,251,5088,517.13,42.1,21.4,2.0
8521,20260219,161,5055,829.84,80.7,22.9,
8522,20251224,227,5027,1225.12,76.9,18.7,
8523,20260404,231,5006,811.77,31.0,22.1,
8524,20251025,293,5085,378.22,47.8,19.0,1.0
8525,20251228,230,5073,455.32,94.4,22.1,
8526,20260630,199,5008,1371.89,76.6,19.1,
8527,20250926,130,5002,252.74,,19.8,2.0
8528,20260508,169,5015,680.87,,18.6,0.0
8529,20250923,116,5044,316.54,83.8,25.3,
8530,20260312,182,5080,1328.53,51.5,27.6,1.0
8531,20260709,219,5093,944.99,36.3,32.2,1.0
8532,20260406,242,5036,181.44,90.8,19.7,0.0
8533,20251018,205,5037,279.0,26.7,32.4,1.0
8534,20260424,117,5056,753.79,57.6,24.5,1.0
